id,lat,lon
73202935,22.7339536,37.5237045
73202940,22.7315506,37.5274379
73202947,22.7278953,37.5746699
73202960,22.7300013,37.4976562
73202982,22.7744032,37.5906444
73203000,22.7648831,37.4251114
73203089,22.7484862,37.4455972
73203253,22.7195332,37.5546397
73203255,22.7179141,37.5557037
73203287,22.7394173,37.4717213
73203318,22.7452738,37.4648467
73203336,22.7793511,37.3750602
73203373,22.7178942,37.5643684
73203453,22.7463393,37.4562556
73203469,22.7823035,37.3736210
73203531,22.7223210,37.5428148
73203536,22.7830398,37.3713381
73203553,22.7890800,37.5844388
73203581,22.7310045,37.5313868
73203588,22.7260350,37.5733177
73203631,22.7694328,37.4201940
73203640,22.7302237,37.4833266
73203690,22.7323263,37.4771992
73203776,22.7275449,37.5340460
73203788,22.7489047,37.5849761
73203810,22.7490025,37.4643955
73203848,22.7388764,37.5119047
73203971,22.7561269,37.4355774
73203989,22.7381241,37.5117220
73204009,22.7695059,37.5907457
73204126,22.7568679,37.4334592
73204154,22.7536108,37.3922949
73204219,22.7556714,37.4358024
73204228,22.7603105,37.3871561
73204248,22.7481524,37.5831913
73204280,22.7268821,37.4911864
73204319,22.7336385,37.5028994
73204369,22.7308681,37.5256827
73204376,22.7492876,37.4470214
73204382,22.7457569,37.5834588
73204404,22.7344110,37.5234805
73204408,22.7581409,37.4076719
73204446,22.7522444,37.4374685
73204496,22.7472906,37.5841753
73204512,22.7321721,37.5242839
73204556,22.7295487,37.4967387
73204561,22.7311293,37.5004119
73204603,22.7692761,37.4248152
73204635,22.7392290,37.4717537
73204657,22.7627737,37.4129969
73204666,22.7816368,37.3736161
73204711,22.7357069,37.4749803
73204735,22.7199752,37.5549751
73204743,22.7441370,37.4674264
73204780,22.7202554,37.5670882
73204842,22.7175972,37.5639058
73204871,22.7481921,37.4647744
73204916,22.7677377,37.4152505
73204986,22.7229914,37.5415238
73205025,22.7278770,37.5746021
73205045,22.7337925,37.4756425
73205051,22.7456746,37.4567914
73205080,22.7707282,37.4203647
73205082,22.7313951,37.4816024
73205167,22.7306779,37.5288914
73205215,22.7833509,37.3712877
73205235,22.7679023,37.4141616
73205279,22.7282092,37.5336517
73205293,22.7260425,37.5731806
73205309,22.7868458,37.3691045
73205340,22.7482342,37.4615375
73205410,22.7489746,37.5854056
73205448,22.7474937,37.5841334
73205502,22.7364325,37.5216852
73205563,22.7565164,37.4338626
73205603,22.7528459,37.3946505
73205660,22.7484899,37.5833060
73205664,22.7379007,37.5089093
73205717,22.7600881,37.4303393
73205736,22.7551664,37.4360479
73205744,22.7531229,37.5867073
73205767,22.7594642,37.3873544
73205870,22.7271273,37.4876745
73205908,22.7309894,37.5284952
73205937,22.7445099,37.5831794
73205961,22.7350846,37.5223205
73205968,22.7587847,37.4076622
73205978,22.7499772,37.4495458
73205985,22.7712075,37.5907716
73205994,22.7713919,37.4244116
73206025,22.7463650,37.5838292
73206028,22.7332468,37.5025171
73206038,22.7334969,37.5240194
73206075,22.7515977,37.4377686
73206093,22.7293419,37.4964493
73206167,22.7652998,37.4145971
73206202,22.7642767,37.4141577
73206232,22.7691732,37.4248314
73206379,22.7372581,37.4734231
73206395,22.7206048,37.5482870
73206413,22.7171838,37.5586610
73206482,22.7677847,37.4143380
73206492,22.7316519,37.4814696
73206514,22.7233587,37.5407239
73206523,22.7875036,37.5860038
73206526,22.7833467,37.3731425
73206534,22.7413636,37.4687962
73206557,22.7189447,37.5657506
73206584,22.7812537,37.3736247
73206609,22.7281311,37.4949741
73206619,22.7714662,37.4206111
73206686,22.7278309,37.5745659
73206751,22.7498935,37.4621368
73206783,22.7845045,37.3707868
73206788,22.7477248,37.4644685
73206793,22.7472331,37.4599092
73206853,22.7245303,37.5719397
73206927,22.7288379,37.5333598
73206940,22.7697332,37.4148654
73206985,22.7285911,37.4851254
73207013,22.7520524,37.5863285
135694677,22.3483962,37.4811161
154562740,22.3724241,37.5102911
154564647,22.3943069,37.4798371
154568859,22.0253617,37.2661881
154568862,22.0235216,37.2690584
154568863,22.0216755,37.2702841
154568864,22.0198984,37.2728401
154568902,22.0474072,37.3242416
154568907,22.0849964,37.3339084
154641724,22.3483383,37.4812038
154641739,22.3817954,37.4952427
154641740,22.3856913,37.4967780
154641751,22.4025711,37.5088933
247363629,22.3674816,37.4999732
247363630,22.3751985,37.5017281
247363631,22.3752730,37.5033060
247363632,22.3797393,37.5054111
247363633,22.3825556,37.5072835
247363634,22.3821710,37.5105754
247363637,22.3824550,37.5227151
247363638,22.3779002,37.5245485
247363639,22.3705001,37.5219395
247363640,22.3685816,37.5198770
247363641,22.3658390,37.5146921
247363644,22.3646169,37.5108491
247363645,22.3634259,37.5092472
247363646,22.3642438,37.5054615
247363648,22.3626791,37.5043596
247363649,22.3649564,37.4999747
247363782,22.0847929,37.4134896
247363783,22.0839346,37.4093991
247363784,22.0847929,37.4057175
247363785,22.0873678,37.4013538
247363786,22.0847929,37.3982173
247363787,22.0861662,37.3937168
247363788,22.0901144,37.3829419
247363789,22.0914877,37.3744845
247363790,22.0988891,37.3673409
247363793,22.1299496,37.3797315
247363794,22.1344030,37.3788497
247363795,22.1409261,37.3750302
247363796,22.1467626,37.3810322
247363797,22.1447027,37.3904436
247363798,22.1292532,37.3913983
247363799,22.1234167,37.3867610
247363800,22.1153486,37.3916711
247363801,22.1129453,37.3946715
247363802,22.1215284,37.3980809
247363803,22.1187818,37.4057175
247363804,22.1174085,37.4087173
247363805,22.1096838,37.4106263
247363806,22.0968092,37.4122624
247363807,22.0925176,37.4149894
247363808,22.0897555,37.4144845
247363811,22.1356726,37.4012364
247363889,21.8538792,37.2821899
248514939,22.7345691,37.6201983
248514940,22.7334004,37.6188048
248514942,22.7270946,37.6151204
248514945,22.7091934,37.6162262
248515069,22.7400275,37.6319750
248515239,22.7259056,37.6269167
248515240,22.7227413,37.6270228
248515241,22.7192949,37.6270003
248515245,22.7054526,37.6126801
248515246,22.7023287,37.6104187
248515247,22.6996620,37.6073642
248515248,22.6965134,37.6042924
248515249,22.6958938,37.6037496
248515250,22.6933355,37.6011257
248515251,22.6915982,37.5981528
248515280,22.7060835,37.6133144
248515282,22.7006658,37.6079753
248515283,22.6995844,37.6047218
248515284,22.6976883,37.6003944
248515285,22.6972067,37.5991519
248515286,22.6967916,37.5979439
248515287,22.6932344,37.5973138
248515289,22.6841900,37.5921652
248515291,22.6786684,37.5850308
248515292,22.6751006,37.5829229
248515293,22.6708491,37.5811874
248515330,22.7310362,37.6058197
248515331,22.7299108,37.5999725
248515332,22.7302243,37.5987391
248515333,22.7362001,37.5925328
248515336,22.7434454,37.5849962
248515355,22.6670409,37.5796340
248515356,22.6641941,37.5782498
248515357,22.6605888,37.5761799
248515358,22.6588509,37.5754776
248515359,22.6535151,37.5734521
248515360,22.6526685,37.5729779
248515411,22.6963572,37.6562890
248515413,22.7000524,37.6638390
248515414,22.7017150,37.6659729
248515415,22.7051253,37.6714939
248515416,22.7069657,37.6720803
248515417,22.7081030,37.6728115
262973676,23.0719883,37.5097148
262977983,23.1290654,37.5218884
266308167,22.7949014,37.6064464
266308174,22.7915140,37.6081124
266308438,22.7706924,37.6158871
267102550,22.7737024,37.5912803
267102611,22.7466620,37.5848597
267102614,22.7478855,37.5853099
267102615,22.7482286,37.5854683
267102616,22.7485303,37.5856006
267102618,22.7498827,37.5860875
267102629,22.7443113,37.5840879
267102684,22.7408493,37.5820839
267102685,22.7410417,37.5822244
267102687,22.7412556,37.5824561
267102688,22.7415641,37.5827073
267102689,22.7417580,37.5828319
267102691,22.7422722,37.5830591
267102695,22.7428650,37.5833108
267102700,22.7432944,37.5835528
267102708,22.7370287,37.5801371
267102709,22.7382999,37.5808501
267102717,22.7310984,37.5768200
267102754,22.7259308,37.5733294
267102755,22.7263766,37.5736812
267102756,22.7268972,37.5740893
267102758,22.7278299,37.5747494
267102759,22.7287082,37.5753378
267102760,22.7292070,37.5756623
267102761,22.7297391,37.5760005
267102762,22.7304571,37.5764358
267102774,22.7202421,37.5671997
267102778,22.7214827,37.5684955
267102781,22.7233868,37.5707427
267102782,22.7240869,37.5716594
267102784,22.7242902,37.5718715
267102785,22.7251467,37.5726632
267102786,22.7256269,37.5730890
267102901,22.7169171,37.5615222
267102902,22.7169256,37.5622366
267102903,22.7169256,37.5625156
267102904,22.7169428,37.5627673
267102905,22.7169686,37.5629374
267102906,22.7170286,37.5630871
267102907,22.7171231,37.5633116
267102908,22.7172776,37.5635633
267102909,22.7174921,37.5639715
267102910,22.7177668,37.5644138
267102911,22.7180383,37.5648106
267102912,22.7183055,37.5651720
267102913,22.7186656,37.5656618
267102914,22.7191747,37.5661380
267102969,22.7177951,37.5544382
267102970,22.7178322,37.5545948
267102973,22.7175591,37.5553278
267102974,22.7174790,37.5555137
267102975,22.7174361,37.5557178
267102976,22.7174447,37.5559015
267102977,22.7174790,37.5561941
267102978,22.7175391,37.5567317
267102979,22.7175648,37.5570378
267102980,22.7175648,37.5572284
267102981,22.7175482,37.5573439
267102982,22.7174790,37.5575754
267102983,22.7173932,37.5578135
267102984,22.7172473,37.5581537
267102985,22.7170498,37.5586436
267102986,22.7169554,37.5588818
267102987,22.7169297,37.5590042
267102988,22.7169211,37.5591811
267102989,22.7169297,37.5594329
267102990,22.7169297,37.5597799
267102991,22.7169125,37.5605759
267107083,22.7103255,37.5685724
267107084,22.7105071,37.5681656
267107085,22.7106508,37.5676867
267107086,22.7106938,37.5674870
267107087,22.7107457,37.5668191
267107088,22.7106983,37.5663388
267107092,22.7098385,37.5641886
267107098,22.7095446,37.5615366
267107101,22.7101182,37.5603990
267107102,22.7103478,37.5601517
267107108,22.7116476,37.5589486
267107115,22.7144139,37.5565511
267107698,22.7168542,37.5534526
267107714,22.7168113,37.5536174
267107808,22.7094975,37.5700992
267107809,22.7099352,37.5693033
267107824,22.7086477,37.5716027
267107825,22.7091198,37.5707591
267109842,22.7168863,37.5528435
267109844,22.7168433,37.5520746
267109846,22.7168204,37.5517475
267109850,22.7168479,37.5501297
267109852,22.7168519,37.5494071
267109856,22.7169299,37.5465211
267109994,22.7092541,37.5791211
267109995,22.7091807,37.5786624
267109996,22.7091115,37.5783593
267109997,22.7089938,37.5780908
267109998,22.7086558,37.5773317
267109999,22.7086533,37.5770260
267110000,22.7085639,37.5764138
267110007,22.7082312,37.5724162
267110008,22.7083786,37.5720737
267110364,22.7170337,37.5374339
267111286,22.7163044,37.5362322
267111287,22.7165306,37.5365362
267111288,22.7166706,37.5367389
267111289,22.7168512,37.5370441
267111290,22.7168999,37.5371652
267111400,22.7182557,37.5352798
267111401,22.7182158,37.5353826
267111408,22.7170936,37.5370971
269497920,22.7149198,37.5344683
269497921,22.7152372,37.5348647
269497922,22.7155699,37.5352901
269497923,22.7159776,37.5358040
269497987,22.7057190,37.5315534
269497988,22.7069635,37.5318665
269497989,22.7088063,37.5323300
269497993,22.7136219,37.5335439
269497994,22.7140276,37.5336735
269497995,22.7141992,37.5337575
269497996,22.7143246,37.5338364
269497997,22.7144628,37.5339610
269497998,22.7146659,37.5341686
269498076,22.7016678,37.5298313
269498077,22.7018137,37.5298857
269498078,22.7019510,37.5299606
269498079,22.7020712,37.5300355
269498080,22.7021999,37.5301444
269498081,22.7023115,37.5302601
269498082,22.7024410,37.5304267
269498084,22.7026033,37.5306072
269498085,22.7026892,37.5306957
269498086,22.7027836,37.5307706
269498087,22.7028694,37.5308251
269498088,22.7029810,37.5308727
269498089,22.7031183,37.5309203
269498090,22.7033329,37.5309748
269498091,22.7037535,37.5310701
269498092,22.7045689,37.5312743
269500221,22.6827164,37.5250188
269500222,22.6825104,37.5248827
269500223,22.6823215,37.5247669
269500224,22.6821585,37.5246853
269500225,22.6819611,37.5245968
269500226,22.6818151,37.5245491
269500227,22.6816864,37.5245219
269500228,22.6815748,37.5245083
269500229,22.6814804,37.5245151
269500230,22.6812744,37.5245423
269500231,22.6810942,37.5245559
269500232,22.6808968,37.5245627
269500233,22.6806993,37.5245559
269500235,22.6804762,37.5245423
269500236,22.6801929,37.5245151
269500237,22.6798925,37.5244878
269500238,22.6796694,37.5244810
269500239,22.6794977,37.5244810
269500240,22.6793089,37.5245015
269500241,22.6790600,37.5245423
269500242,22.6788025,37.5245831
269500243,22.6785107,37.5246104
269500244,22.6782703,37.5246172
269500245,22.6780901,37.5246104
269500246,22.6779184,37.5245900
269500247,22.6777897,37.5245559
269500248,22.6776524,37.5245151
269500249,22.6775322,37.5244674
269500250,22.6774292,37.5244130
269500251,22.6773262,37.5243381
269500252,22.6772232,37.5242496
269500253,22.6770945,37.5241203
269500254,22.6769743,37.5240318
269500255,22.6768627,37.5239705
269500256,22.6767426,37.5239569
269500257,22.6766653,37.5239841
269500258,22.6766052,37.5240386
269500259,22.6765881,37.5241135
269500260,22.6766224,37.5241883
269500261,22.6766825,37.5242428
269500262,22.6767855,37.5242904
269500263,22.6769915,37.5243721
269500264,22.6771975,37.5244606
269500265,22.6774120,37.5245695
269500266,22.6776953,37.5247125
269500267,22.6778154,37.5247737
269500268,22.6779699,37.5248418
269500269,22.6781502,37.5249031
269500270,22.6783819,37.5249643
269500271,22.6786222,37.5250188
269500277,22.6806878,37.5254553
269500278,22.6810658,37.5255713
269500279,22.6812524,37.5256642
269500280,22.6814077,37.5257530
269500281,22.6815860,37.5258661
269500282,22.6817349,37.5259827
269500283,22.6819832,37.5261864
269500284,22.6822250,37.5263501
269500285,22.6824468,37.5264667
269500286,22.6826552,37.5265417
269500287,22.6828838,37.5265893
269500288,22.6831156,37.5266098
269500289,22.6833601,37.5266117
269500290,22.6836777,37.5266117
269500291,22.6838887,37.5266214
269500292,22.6840966,37.5266697
269500293,22.6842908,37.5267431
269500294,22.6844321,37.5268121
269500295,22.6845949,37.5268794
269500296,22.6847660,37.5269491
269500297,22.6850091,37.5270222
269500298,22.6851841,37.5270575
269500299,22.6853841,37.5270834
269500300,22.6856448,37.5270946
269500301,22.6859163,37.5270972
269500302,22.6861242,37.5271109
269500303,22.6863394,37.5271379
269500304,22.6866659,37.5271829
269500305,22.6868828,37.5272117
269500306,22.6871501,37.5272373
269500307,22.6874341,37.5272423
269500308,22.6876451,37.5272189
269500309,22.6878576,37.5271698
269500310,22.6882699,37.5270795
269500311,22.6885405,37.5270487
269500312,22.6887526,37.5270384
269500313,22.6889173,37.5270453
269500314,22.6891708,37.5270745
269500315,22.6898661,37.5272311
269500316,22.6903124,37.5273332
269500317,22.6905441,37.5273672
269500318,22.6907415,37.5273945
269500319,22.6908875,37.5274013
269500320,22.6910763,37.5274013
269500321,22.6913509,37.5273876
269500323,22.6920376,37.5273740
269500324,22.6927671,37.5274013
269500325,22.6936255,37.5274557
269500326,22.6939774,37.5274898
269500327,22.6942348,37.5275510
269500540,22.6817894,37.5239024
269500541,22.6820040,37.5239365
269500542,22.6821241,37.5239841
269500543,22.6822786,37.5240726
269500544,22.6824331,37.5241747
269500545,22.6826649,37.5243177
269500546,22.6829567,37.5245151
269500547,22.6831198,37.5246444
269500548,22.6832399,37.5247261
269500549,22.6833687,37.5247806
269500551,22.6835060,37.5248214
269500553,22.6836176,37.5248282
269500555,22.6840210,37.5248214
269500556,22.6844673,37.5248146
269500557,22.6848278,37.5248010
269500558,22.6849222,37.5248146
269500559,22.6849909,37.5248486
269500560,22.6850338,37.5249099
269500561,22.6850338,37.5249712
269500562,22.6850081,37.5250256
269500563,22.6849418,37.5250609
269500564,22.6848793,37.5250733
269500565,22.6847677,37.5250649
269500566,22.6846905,37.5250596
269500567,22.6845446,37.5250528
269500568,22.6843729,37.5250392
269500569,22.6842184,37.5250392
269500570,22.6841068,37.5250528
269500571,22.6839180,37.5250937
269500572,22.6837120,37.5251413
269500573,22.6835232,37.5251754
269500574,22.6833515,37.5252026
269500575,22.6831884,37.5251958
269500576,22.6830683,37.5251822
269500577,22.6829567,37.5251481
269500578,22.6828537,37.5251005
269500826,22.6774464,37.5212544
269500827,22.6775150,37.5214858
269500828,22.6775751,37.5217513
269500829,22.6776094,37.5219555
269500830,22.6776524,37.5220917
269500831,22.6777124,37.5223027
269500832,22.6777725,37.5224593
269500833,22.6778841,37.5227112
269500834,22.6780214,37.5229358
269500835,22.6781416,37.5230992
269500836,22.6782875,37.5232421
269500837,22.6783991,37.5233306
269500838,22.6785193,37.5233851
269500839,22.6786737,37.5234259
269500840,22.6788368,37.5234532
269500841,22.6790857,37.5234532
269500842,22.6794205,37.5234463
269500844,22.6795921,37.5234532
269500845,22.6798239,37.5234736
269500846,22.6799612,37.5235076
269500847,22.6801500,37.5235689
269500848,22.6803818,37.5236642
269500849,22.6806736,37.5237799
269500850,22.6808882,37.5238412
269500851,22.6811113,37.5238820
269500852,22.6813345,37.5239024
269500853,22.6814976,37.5239092
269500854,22.6816263,37.5238956
269500925,22.6768852,37.5205721
269500926,22.6770998,37.5207354
269500927,22.6772457,37.5208920
269500928,22.6773744,37.5210894
269503694,22.6701429,37.5177824
269503695,22.6703438,37.5178447
269503696,22.6705099,37.5179026
269503697,22.6706710,37.5179579
269503698,22.6709114,37.5180260
269503699,22.6710573,37.5180532
269503700,22.6712118,37.5180805
269503701,22.6714521,37.5181553
269503702,22.6717353,37.5182438
269503703,22.6720615,37.5183664
269503704,22.6722589,37.5184208
269503705,22.6724477,37.5184753
269503706,22.6726194,37.5185025
269503707,22.6727996,37.5185298
269503708,22.6730228,37.5185570
269503709,22.6732803,37.5185978
269503710,22.6735206,37.5186455
269503711,22.6736494,37.5186931
269503712,22.6738296,37.5187816
269503713,22.6740270,37.5188974
269503714,22.6742673,37.5190471
269503715,22.6746879,37.5193058
269503716,22.6749454,37.5194624
269503717,22.6751686,37.5195986
269503718,22.6754261,37.5197347
269503719,22.6756492,37.5198436
269503720,22.6759496,37.5200002
269503721,22.6762243,37.5201500
269503722,22.6764474,37.5202793
269503723,22.6767135,37.5204495
269504051,22.6591268,37.5207967
269504052,22.6590066,37.5206401
269504053,22.6589294,37.5205108
269504054,22.6588951,37.5204291
269504055,22.6588951,37.5203678
269504056,22.6589380,37.5202997
269504057,22.6590066,37.5202521
269504058,22.6591268,37.5202317
269504059,22.6593929,37.5202317
269504060,22.6595731,37.5202249
269504061,22.6597620,37.5202044
269504062,22.6599594,37.5201704
269504063,22.6601482,37.5201091
269504064,22.6602855,37.5200411
269504065,22.6605001,37.5199049
269504066,22.6606288,37.5198436
269504067,22.6607404,37.5198164
269504068,22.6608778,37.5198164
269504069,22.6610666,37.5198300
269504070,22.6613241,37.5198436
269504071,22.6615987,37.5198368
269504072,22.6618820,37.5198232
269504073,22.6620794,37.5197960
269504074,22.6622081,37.5197415
269504075,22.6623111,37.5196803
269504076,22.6623970,37.5195918
269504077,22.6624227,37.5194965
269504078,22.6624570,37.5193603
269504079,22.6624742,37.5192786
269504080,22.6625343,37.5192037
269504081,22.6626287,37.5191629
269504082,22.6626974,37.5191493
269504083,22.6628004,37.5191561
269504084,22.6628862,37.5191833
269504085,22.6629806,37.5192241
269504086,22.6631866,37.5193263
269504087,22.6633583,37.5194352
269504088,22.6635643,37.5195577
269504089,22.6636672,37.5196054
269504090,22.6638046,37.5196530
269504091,22.6639419,37.5196871
269504092,22.6640964,37.5197007
269504093,22.6642595,37.5197007
269504094,22.6644226,37.5196803
269504095,22.6645427,37.5196326
269504096,22.6646371,37.5195509
269504097,22.6646886,37.5194556
269504098,22.6646972,37.5193671
269504099,22.6646629,37.5192446
269504100,22.6645856,37.5189859
269504101,22.6644998,37.5187000
269504102,22.6644483,37.5185570
269504103,22.6643968,37.5184140
269504104,22.6643539,37.5182779
269504105,22.6643453,37.5181417
269504106,22.6643539,37.5180532
269504107,22.6644226,37.5179171
269504108,22.6645256,37.5178013
269504109,22.6646371,37.5177469
269504110,22.6647230,37.5177333
269504111,22.6648002,37.5177401
269504112,22.6649461,37.5177877
269504113,22.6651521,37.5178558
269504114,22.6653839,37.5179171
269504115,22.6656929,37.5179920
269504116,22.6660190,37.5180600
269504117,22.6663280,37.5181145
269504118,22.6665340,37.5181281
269504119,22.6668945,37.5181553
269504120,22.6672292,37.5181826
269504121,22.6674266,37.5181894
269504122,22.6675811,37.5181894
